index	cyt_prot__LIGAND_	cyt_prot__RECEPTOR_	cyt_prot__LIGAND__RECEPTOR_	nuc_gene_a__LIGAND_	nuc_gene_i__LIGAND_	nuc_gene_a__RECEPTOR_	nuc_gene_i__RECEPTOR_	cyt_mrna__LIGAND_	cyt_mrna__RECEPTOR_
44820.000000	11.0851	21.7203	225.954	0.000172528	0.00172528	0.000172528	0.00172528	0.0156618	0.0156618
44850.000000	11.0938	21.7131	226.059	0.000172528	0.00172528	0.000172528	0.00172528	0.0156642	0.0156642
44880.000000	11.1024	21.7058	226.165	0.000172528	0.00172528	0.000172528	0.00172528	0.0156666	0.0156666
44910.000000	11.1111	21.6986	226.27	0.000172528	0.00172528	0.000172528	0.00172528	0.015669	0.015669
44940.000000	11.1198	21.6913	226.376	0.000172528	0.00172528	0.000172528	0.00172528	0.0156714	0.0156714
44970.000000	11.1284	21.6841	226.481	0.000172528	0.00172528	0.000172528	0.00172528	0.0156737	0.0156737
45000.000000	11.137	21.677	226.586	0.000172528	0.00172528	0.000172528	0.00172528	0.0156761	0.0156761
45030.000000	11.1457	21.6698	226.691	0.000172528	0.00172528	0.000172528	0.00172528	0.0156785	0.0156785
45060.000000	11.1543	21.6626	226.796	0.000172528	0.00172528	0.000172528	0.00172528	0.0156808	0.0156808
45090.000000	11.1629	21.6555	226.901	0.000172528	0.00172528	0.000172528	0.00172528	0.0156832	0.0156832
45120.000000	11.1715	21.6484	227.005	0.000172528	0.00172528	0.000172528	0.00172528	0.0156855	0.0156855
45150.000000	11.1801	21.6413	227.11	0.000172528	0.00172528	0.000172528	0.00172528	0.0156879	0.0156879
45180.000000	11.1887	21.6342	227.215	0.000172528	0.00172528	0.000172528	0.00172528	0.0156902	0.0156902
45210.000000	11.1973	21.6271	227.319	0.000172528	0.00172528	0.000172528	0.00172528	0.0156926	0.0156926
45240.000000	11.2059	21.6201	227.423	0.000172528	0.00172528	0.000172528	0.00172528	0.0156949	0.0156949
45270.000000	11.2145	21.613	227.528	0.000172528	0.00172528	0.000172528	0.00172528	0.0156972	0.0156972
45300.000000	11.223	21.606	227.632	0.000172528	0.00172528	0.000172528	0.00172528	0.0156996	0.0156996
45330.000000	11.2316	21.599	227.736	0.000172528	0.00172528	0.000172528	0.00172528	0.0157019	0.0157019
45360.000000	11.2401	21.592	227.84	0.000172528	0.00172528	0.000172528	0.00172528	0.0157042	0.0157042
45390.000000	11.2487	21.5851	227.944	0.000172528	0.00172528	0.000172528	0.00172528	0.0157065	0.0157065
45420.000000	11.2572	21.5781	228.048	0.000172528	0.00172528	0.000172528	0.00172528	0.0157089	0.0157089
45450.000000	11.2657	21.5712	228.151	0.000172528	0.00172528	0.000172528	0.00172528	0.0157112	0.0157112
45480.000000	11.2743	21.5642	228.255	0.000172528	0.00172528	0.000172528	0.00172528	0.0157135	0.0157135
45510.000000	11.2828	21.5573	228.359	0.000172528	0.00172528	0.000172528	0.00172528	0.0157158	0.0157158
45540.000000	11.2913	21.5504	228.462	0.000172528	0.00172528	0.000172528	0.00172528	0.0157181	0.0157181
45570.000000	11.2998	21.5436	228.565	0.000172528	0.00172528	0.000172528	0.00172528	0.0157204	0.0157204
45600.000000	11.3083	21.5367	228.669	0.000172528	0.00172528	0.000172528	0.00172528	0.0157227	0.0157227
45630.000000	11.3168	21.5299	228.772	0.000172528	0.00172528	0.000172528	0.00172528	0.015725	0.015725
45660.000000	11.3252	21.523	228.875	0.000172528	0.00172528	0.000172528	0.00172528	0.0157273	0.0157273
45690.000000	11.3337	21.5162	228.978	0.000172528	0.00172528	0.000172528	0.00172528	0.0157296	0.0157296
45720.000000	11.3422	21.5094	229.081	0.000172528	0.00172528	0.000172528	0.00172528	0.0157318	0.0157318
45750.000000	11.3506	21.5026	229.184	0.000172528	0.00172528	0.000172528	0.00172528	0.0157341	0.0157341
45780.000000	11.3591	21.4959	229.286	0.000172528	0.00172528	0.000172528	0.00172528	0.0157364	0.0157364
45810.000000	11.3675	21.4891	229.389	0.000172528	0.00172528	0.000172528	0.00172528	0.0157387	0.0157387
45840.000000	11.376	21.4824	229.492	0.000172528	0.00172528	0.000172528	0.00172528	0.0157409	0.0157409
45870.000000	11.3844	21.4757	229.594	0.000172528	0.00172528	0.000172528	0.00172528	0.0157432	0.0157432
45900.000000	11.3928	21.4689	229.696	0.000172528	0.00172528	0.000172528	0.00172528	0.0157455	0.0157455
45930.000000	11.4012	21.4623	229.799	0.000172528	0.00172528	0.000172528	0.00172528	0.0157477	0.0157477
45960.000000	11.4096	21.4556	229.901	0.000172528	0.00172528	0.000172528	0.00172528	0.01575	0.01575
45990.000000	11.418	21.4489	230.003	0.000172528	0.00172528	0.000172528	0.00172528	0.0157522	0.0157522
46020.000000	11.4264	21.4423	230.105	0.000172528	0.00172528	0.000172528	0.00172528	0.0157545	0.0157545
46050.000000	11.4348	21.4357	230.207	0.000172528	0.00172528	0.000172528	0.00172528	0.0157567	0.0157567
46080.000000	11.4432	21.429	230.309	0.000172528	0.00172528	0.000172528	0.00172528	0.015759	0.015759
46110.000000	11.4515	21.4224	230.41	0.000172528	0.00172528	0.000172528	0.00172528	0.0157612	0.0157612
46140.000000	11.4599	21.4159	230.512	0.000172528	0.00172528	0.000172528	0.00172528	0.0157634	0.0157634
46170.000000	11.4683	21.4093	230.614	0.000172528	0.00172528	0.000172528	0.00172528	0.0157657	0.0157657
46200.000000	11.4766	21.4027	230.715	0.000172528	0.00172528	0.000172528	0.00172528	0.0157679	0.0157679
46230.000000	11.485	21.3962	230.816	0.000172528	0.00172528	0.000172528	0.00172528	0.0157701	0.0157701
46260.000000	11.4933	21.3897	230.918	0.000172528	0.00172528	0.000172528	0.00172528	0.0157724	0.0157724
46290.000000	11.5016	21.3832	231.019	0.000172528	0.00172528	0.000172528	0.00172528	0.0157746	0.0157746
46320.000000	11.5099	21.3767	231.12	0.000172528	0.00172528	0.000172528	0.00172528	0.0157768	0.0157768
46350.000000	11.5182	21.3702	231.221	0.000172528	0.00172528	0.000172528	0.00172528	0.015779	0.015779
46380.000000	11.5265	21.3637	231.322	0.000172528	0.00172528	0.000172528	0.00172528	0.0157812	0.0157812
46410.000000	11.5348	21.3573	231.423	0.000172528	0.00172528	0.000172528	0.00172528	0.0157834	0.0157834
46440.000000	11.5431	21.3509	231.523	0.000172528	0.00172528	0.000172528	0.00172528	0.0157856	0.0157856
46470.000000	11.5514	21.3444	231.624	0.000172528	0.00172528	0.000172528	0.00172528	0.0157878	0.0157878
46500.000000	11.5597	21.338	231.725	0.000172528	0.00172528	0.000172528	0.00172528	0.01579	0.01579
46530.000000	11.568	21.3316	231.825	0.000172528	0.00172528	0.000172528	0.00172528	0.0157922	0.0157922
46560.000000	11.5762	21.3253	231.925	0.000172528	0.00172528	0.000172528	0.00172528	0.0157944	0.0157944
46590.000000	11.5845	21.3189	232.026	0.000172528	0.00172528	0.000172528	0.00172528	0.0157966	0.0157966
46620.000000	11.5927	21.3126	232.126	0.000172528	0.00172528	0.000172528	0.00172528	0.0157988	0.0157988
46650.000000	11.6009	21.3062	232.226	0.000172528	0.00172528	0.000172528	0.00172528	0.0158009	0.0158009
46680.000000	11.6092	21.2999	232.326	0.000172528	0.00172528	0.000172528	0.00172528	0.0158031	0.0158031
46710.000000	11.6174	21.2936	232.426	0.000172528	0.00172528	0.000172528	0.00172528	0.0158053	0.0158053
46740.000000	11.6256	21.2873	232.526	0.000172528	0.00172528	0.000172528	0.00172528	0.0158075	0.0158075
46770.000000	11.6338	21.281	232.625	0.000172528	0.00172528	0.000172528	0.00172528	0.0158096	0.0158096
46800.000000	11.642	21.2748	232.725	0.000172528	0.00172528	0.000172528	0.00172528	0.0158118	0.0158118
46830.000000	11.6502	21.2685	232.825	0.000172528	0.00172528	0.000172528	0.00172528	0.015814	0.015814
46860.000000	11.6584	21.2623	232.924	0.000172528	0.00172528	0.000172528	0.00172528	0.0158161	0.0158161
46890.000000	11.6666	21.2561	233.023	0.000172528	0.00172528	0.000172528	0.00172528	0.0158183	0.0158183
46920.000000	11.6748	21.2499	233.123	0.000172528	0.00172528	0.000172528	0.00172528	0.0158204	0.0158204
46950.000000	11.6829	21.2437	233.222	0.000172528	0.00172528	0.000172528	0.00172528	0.0158226	0.0158226
46980.000000	11.6911	21.2375	233.321	0.000172528	0.00172528	0.000172528	0.00172528	0.0158247	0.0158247
47010.000000	11.6992	21.2314	233.42	0.000172528	0.00172528	0.000172528	0.00172528	0.0158268	0.0158268
47040.000000	11.7074	21.2252	233.519	0.000172528	0.00172528	0.000172528	0.00172528	0.015829	0.015829
47070.000000	11.7155	21.2191	233.618	0.000172528	0.00172528	0.000172528	0.00172528	0.0158311	0.0158311
47100.000000	11.7236	21.213	233.717	0.000172528	0.00172528	0.000172528	0.00172528	0.0158332	0.0158332
47130.000000	11.7317	21.2069	233.815	0.000172528	0.00172528	0.000172528	0.00172528	0.0158354	0.0158354
47160.000000	11.7399	21.2008	233.914	0.000172528	0.00172528	0.000172528	0.00172528	0.0158375	0.0158375
47190.000000	11.748	21.1947	234.012	0.000172528	0.00172528	0.000172528	0.00172528	0.0158396	0.0158396
47220.000000	11.7561	21.1886	234.111	0.000172528	0.00172528	0.000172528	0.00172528	0.0158417	0.0158417
47250.000000	11.7641	21.1826	234.209	0.000172528	0.00172528	0.000172528	0.00172528	0.0158439	0.0158439
47280.000000	11.7722	21.1766	234.307	0.000172528	0.00172528	0.000172528	0.00172528	0.015846	0.015846
47310.000000	11.7803	21.1705	234.405	0.000172528	0.00172528	0.000172528	0.00172528	0.0158481	0.0158481
47340.000000	11.7884	21.1645	234.504	0.000172528	0.00172528	0.000172528	0.00172528	0.0158502	0.0158502
47370.000000	11.7964	21.1585	234.601	0.000172528	0.00172528	0.000172528	0.00172528	0.0158523	0.0158523
47400.000000	11.8045	21.1526	234.699	0.000172528	0.00172528	0.000172528	0.00172528	0.0158544	0.0158544
47430.000000	11.8125	21.1466	234.797	0.000172528	0.00172528	0.000172528	0.00172528	0.0158565	0.0158565
47460.000000	11.8206	21.1406	234.895	0.000172528	0.00172528	0.000172528	0.00172528	0.0158586	0.0158586
47490.000000	11.8286	21.1347	234.992	0.000172528	0.00172528	0.000172528	0.00172528	0.0158607	0.0158607
47520.000000	11.8366	21.1288	235.09	0.000172528	0.00172528	0.000172528	0.00172528	0.0158627	0.0158627
47550.000000	11.8446	21.1229	235.187	0.000172528	0.00172528	0.000172528	0.00172528	0.0158648	0.0158648
47580.000000	11.8527	21.117	235.285	0.000172528	0.00172528	0.000172528	0.00172528	0.0158669	0.0158669
47610.000000	11.8607	21.1111	235.382	0.000172528	0.00172528	0.000172528	0.00172528	0.015869	0.015869
47640.000000	11.8686	21.1052	235.479	0.000172528	0.00172528	0.000172528	0.00172528	0.0158711	0.0158711
47670.000000	11.8766	21.0994	235.576	0.000172528	0.00172528	0.000172528	0.00172528	0.0158731	0.0158731
47700.000000	11.8846	21.0935	235.673	0.000172528	0.00172528	0.000172528	0.00172528	0.0158752	0.0158752
47730.000000	11.8926	21.0877	235.77	0.000172528	0.00172528	0.000172528	0.00172528	0.0158773	0.0158773
47760.000000	11.9006	21.0819	235.867	0.000172528	0.00172528	0.000172528	0.00172528	0.0158793	0.0158793
47790.000000	11.9085	21.0761	235.964	0.000172528	0.00172528	0.000172528	0.00172528	0.0158814	0.0158814
47820.000000	11.9165	21.0703	236.06	0.000172528	0.00172528	0.000172528	0.00172528	0.0158834	0.0158834
47850.000000	11.9244	21.0645	236.157	0.000172528	0.00172528	0.000172528	0.00172528	0.0158855	0.0158855
47880.000000	11.9323	21.0587	236.253	0.000172528	0.00172528	0.000172528	0.00172528	0.0158875	0.0158875
47910.000000	11.9403	21.053	236.35	0.000172528	0.00172528	0.000172528	0.00172528	0.0158896	0.0158896
47940.000000	11.9482	21.0472	236.446	0.000172528	0.00172528	0.000172528	0.00172528	0.0158916	0.0158916
47970.000000	11.9561	21.0415	236.542	0.000172528	0.00172528	0.000172528	0.00172528	0.0158937	0.0158937
48000.000000	11.964	21.0358	236.638	0.000172528	0.00172528	0.000172528	0.00172528	0.0158957	0.0158957
48030.000000	11.9719	21.0301	236.734	0.000172528	0.00172528	0.000172528	0.00172528	0.0158977	0.0158977
48060.000000	11.9798	21.0244	236.83	0.000172528	0.00172528	0.000172528	0.00172528	0.0158998	0.0158998
48090.000000	11.9877	21.0187	236.926	0.000172528	0.00172528	0.000172528	0.00172528	0.0159018	0.0159018
48120.000000	11.9956	21.0131	237.022	0.000172528	0.00172528	0.000172528	0.00172528	0.0159038	0.0159038
48150.000000	12.0034	21.0074	237.117	0.000172528	0.00172528	0.000172528	0.00172528	0.0159058	0.0159058
48180.000000	12.0113	21.0018	237.213	0.000172528	0.00172528	0.000172528	0.00172528	0.0159079	0.0159079
48210.000000	12.0191	20.9962	237.309	0.000172528	0.00172528	0.000172528	0.00172528	0.0159099	0.0159099
48240.000000	12.027	20.9906	237.404	0.000172528	0.00172528	0.000172528	0.00172528	0.0159119	0.0159119
48270.000000	12.0348	20.985	237.499	0.000172528	0.00172528	0.000172528	0.00172528	0.0159139	0.0159139
48300.000000	12.0427	20.9794	237.595	0.000172528	0.00172528	0.000172528	0.00172528	0.0159159	0.0159159
48330.000000	12.0505	20.9738	237.69	0.000172528	0.00172528	0.000172528	0.00172528	0.0159179	0.0159179
48360.000000	12.0583	20.9683	237.785	0.000172528	0.00172528	0.000172528	0.00172528	0.0159199	0.0159199
48390.000000	12.0661	20.9627	237.88	0.000172528	0.00172528	0.000172528	0.00172528	0.0159219	0.0159219
48420.000000	12.0739	20.9572	237.975	0.000172528	0.00172528	0.000172528	0.00172528	0.0159239	0.0159239
48450.000000	12.0817	20.9517	238.069	0.000172528	0.00172528	0.000172528	0.00172528	0.0159259	0.0159259
48480.000000	12.0895	20.9461	238.164	0.000172528	0.00172528	0.000172528	0.00172528	0.0159279	0.0159279
48510.000000	12.0973	20.9407	238.259	0.000172528	0.00172528	0.000172528	0.00172528	0.0159299	0.0159299
48540.000000	12.105	20.9352	238.353	0.000172528	0.00172528	0.000172528	0.00172528	0.0159319	0.0159319
48570.000000	12.1128	20.9297	238.448	0.000172528	0.00172528	0.000172528	0.00172528	0.0159338	0.0159338
48600.000000	12.1206	20.9242	238.542	0.000172528	0.00172528	0.000172528	0.00172528	0.0159358	0.0159358
48630.000000	12.1283	20.9188	238.636	0.000172528	0.00172528	0.000172528	0.00172528	0.0159378	0.0159378
48660.000000	12.1361	20.9134	238.731	0.000172528	0.00172528	0.000172528	0.00172528	0.0159398	0.0159398
48690.000000	12.1438	20.9079	238.825	0.000172528	0.00172528	0.000172528	0.00172528	0.0159417	0.0159417
48720.000000	12.1515	20.9025	238.919	0.000172528	0.00172528	0.000172528	0.00172528	0.0159437	0.0159437
48750.000000	12.1592	20.8971	239.013	0.000172528	0.00172528	0.000172528	0.00172528	0.0159457	0.0159457
48780.000000	12.1669	20.8918	239.107	0.000172528	0.00172528	0.000172528	0.00172528	0.0159476	0.0159476
48810.000000	12.1747	20.8864	239.2	0.000172528	0.00172528	0.000172528	0.00172528	0.0159496	0.0159496
48840.000000	12.1824	20.881	239.294	0.000172528	0.00172528	0.000172528	0.00172528	0.0159515	0.0159515
48870.000000	12.19	20.8757	239.388	0.000172528	0.00172528	0.000172528	0.00172528	0.0159535	0.0159535
48900.000000	12.1977	20.8703	239.481	0.000172528	0.00172528	0.000172528	0.00172528	0.0159554	0.0159554
48930.000000	12.2054	20.865	239.575	0.000172528	0.00172528	0.000172528	0.00172528	0.0159574	0.0159574
48960.000000	12.2131	20.8597	239.668	0.000172528	0.00172528	0.000172528	0.00172528	0.0159593	0.0159593
48990.000000	12.2207	20.8544	239.761	0.000172528	0.00172528	0.000172528	0.00172528	0.0159612	0.0159612
49020.000000	12.2284	20.8491	239.854	0.000172528	0.00172528	0.000172528	0.00172528	0.0159632	0.0159632
49050.000000	12.236	20.8438	239.947	0.000172528	0.00172528	0.000172528	0.00172528	0.0159651	0.0159651
49080.000000	12.2437	20.8386	240.04	0.000172528	0.00172528	0.000172528	0.00172528	0.015967	0.015967
49110.000000	12.2513	20.8333	240.133	0.000172528	0.00172528	0.000172528	0.00172528	0.015969	0.015969
49140.000000	12.2589	20.8281	240.226	0.000172528	0.00172528	0.000172528	0.00172528	0.0159709	0.0159709
49170.000000	12.2665	20.8229	240.319	0.000172528	0.00172528	0.000172528	0.00172528	0.0159728	0.0159728
49200.000000	12.2742	20.8176	240.411	0.000172528	0.00172528	0.000172528	0.00172528	0.0159747	0.0159747
49230.000000	12.2818	20.8124	240.504	0.000172528	0.00172528	0.000172528	0.00172528	0.0159767	0.0159767
49260.000000	12.2893	20.8073	240.597	0.000172528	0.00172528	0.000172528	0.00172528	0.0159786	0.0159786
49290.000000	12.2969	20.8021	240.689	0.000172528	0.00172528	0.000172528	0.00172528	0.0159805	0.0159805
49320.000000	12.3045	20.7969	240.781	0.000172528	0.00172528	0.000172528	0.00172528	0.0159824	0.0159824
49350.000000	12.3121	20.7917	240.873	0.000172528	0.00172528	0.000172528	0.00172528	0.0159843	0.0159843
49380.000000	12.3197	20.7866	240.966	0.000172528	0.00172528	0.000172528	0.00172528	0.0159862	0.0159862
49410.000000	12.3272	20.7815	241.058	0.000172528	0.00172528	0.000172528	0.00172528	0.0159881	0.0159881
49440.000000	12.3348	20.7763	241.15	0.000172528	0.00172528	0.000172528	0.00172528	0.01599	0.01599
49470.000000	12.3423	20.7712	241.241	0.000172528	0.00172528	0.000172528	0.00172528	0.0159919	0.0159919
49500.000000	12.3498	20.7661	241.333	0.000172528	0.00172528	0.000172528	0.00172528	0.0159938	0.0159938
49530.000000	12.3574	20.7611	241.425	0.000172528	0.00172528	0.000172528	0.00172528	0.0159957	0.0159957
49560.000000	12.3649	20.756	241.517	0.000172528	0.00172528	0.000172528	0.00172528	0.0159975	0.0159975
49590.000000	12.3724	20.7509	241.608	0.000172528	0.00172528	0.000172528	0.00172528	0.0159994	0.0159994
49620.000000	12.3799	20.7459	241.7	0.000172528	0.00172528	0.000172528	0.00172528	0.0160013	0.0160013
49650.000000	12.3874	20.7408	241.791	0.000172528	0.00172528	0.000172528	0.00172528	0.0160032	0.0160032
49680.000000	12.3949	20.7358	241.882	0.000172528	0.00172528	0.000172528	0.00172528	0.016005	0.016005
49710.000000	12.4024	20.7308	241.973	0.000172528	0.00172528	0.000172528	0.00172528	0.0160069	0.0160069
49740.000000	12.4099	20.7258	242.065	0.000172528	0.00172528	0.000172528	0.00172528	0.0160088	0.0160088
49770.000000	12.4173	20.7208	242.156	0.000172528	0.00172528	0.000172528	0.00172528	0.0160106	0.0160106
49800.000000	12.4248	20.7158	242.247	0.000172528	0.00172528	0.000172528	0.00172528	0.0160125	0.0160125
49830.000000	12.4322	20.7108	242.337	0.000172528	0.00172528	0.000172528	0.00172528	0.0160144	0.0160144
49860.000000	12.4397	20.7059	242.428	0.000172528	0.00172528	0.000172528	0.00172528	0.0160162	0.0160162
49890.000000	12.4471	20.7009	242.519	0.000172528	0.00172528	0.000172528	0.00172528	0.0160181	0.0160181
49920.000000	12.4546	20.696	242.61	0.000172528	0.00172528	0.000172528	0.00172528	0.0160199	0.0160199
49950.000000	12.462	20.691	242.7	0.000172528	0.00172528	0.000172528	0.00172528	0.0160218	0.0160218
49980.000000	12.4694	20.6861	242.791	0.000172528	0.00172528	0.000172528	0.00172528	0.0160236	0.0160236
50010.000000	12.4768	20.6812	242.881	0.000172528	0.00172528	0.000172528	0.00172528	0.0160255	0.0160255
50040.000000	12.4842	20.6763	242.971	0.000172528	0.00172528	0.000172528	0.00172528	0.0160273	0.0160273
50070.000000	12.4916	20.6714	243.061	0.000172528	0.00172528	0.000172528	0.00172528	0.0160291	0.0160291
50100.000000	12.499	20.6666	243.151	0.000172528	0.00172528	0.000172528	0.00172528	0.016031	0.016031
50130.000000	12.5064	20.6617	243.242	0.000172528	0.00172528	0.000172528	0.00172528	0.0160328	0.0160328
50160.000000	12.5138	20.6568	243.331	0.000172528	0.00172528	0.000172528	0.00172528	0.0160346	0.0160346
50190.000000	12.5211	20.652	243.421	0.000172528	0.00172528	0.000172528	0.00172528	0.0160365	0.0160365
50220.000000	12.5285	20.6472	243.511	0.000172528	0.00172528	0.000172528	0.00172528	0.0160383	0.0160383
50250.000000	12.5358	20.6424	243.601	0.000172528	0.00172528	0.000172528	0.00172528	0.0160401	0.0160401
50280.000000	12.5432	20.6376	243.69	0.000172528	0.00172528	0.000172528	0.00172528	0.0160419	0.0160419
50310.000000	12.5505	20.6328	243.78	0.000172528	0.00172528	0.000172528	0.00172528	0.0160437	0.0160437
50340.000000	12.5578	20.628	243.869	0.000172528	0.00172528	0.000172528	0.00172528	0.0160455	0.0160455
50370.000000	12.5652	20.6232	243.959	0.000172528	0.00172528	0.000172528	0.00172528	0.0160474	0.0160474
50400.000000	12.5725	20.6184	244.048	0.000172528	0.00172528	0.000172528	0.00172528	0.0160492	0.0160492
50430.000000	12.5798	20.6137	244.137	0.000172528	0.00172528	0.000172528	0.00172528	0.016051	0.016051
50460.000000	12.5871	20.6089	244.226	0.000172528	0.00172528	0.000172528	0.00172528	0.0160528	0.0160528
50490.000000	12.5944	20.6042	244.315	0.000172528	0.00172528	0.000172528	0.00172528	0.0160546	0.0160546
50520.000000	12.6017	20.5995	244.404	0.000172528	0.00172528	0.000172528	0.00172528	0.0160564	0.0160564
50550.000000	12.6089	20.5948	244.493	0.000172528	0.00172528	0.000172528	0.00172528	0.0160582	0.0160582
50580.000000	12.6162	20.5901	244.582	0.000172528	0.00172528	0.000172528	0.00172528	0.0160599	0.0160599
50610.000000	12.6235	20.5854	244.671	0.000172528	0.00172528	0.000172528	0.00172528	0.0160617	0.0160617
50640.000000	12.6307	20.5807	244.759	0.000172528	0.00172528	0.000172528	0.00172528	0.0160635	0.0160635
50670.000000	12.638	20.576	244.848	0.000172528	0.00172528	0.000172528	0.00172528	0.0160653	0.0160653
50700.000000	12.6452	20.5714	244.936	0.000172528	0.00172528	0.000172528	0.00172528	0.0160671	0.0160671
50730.000000	12.6525	20.5667	245.025	0.000172528	0.00172528	0.000172528	0.00172528	0.0160689	0.0160689
50760.000000	12.6597	20.5621	245.113	0.000172528	0.00172528	0.000172528	0.00172528	0.0160706	0.0160706
50790.000000	12.6669	20.5575	245.201	0.000172528	0.00172528	0.000172528	0.00172528	0.0160724	0.0160724
50820.000000	12.6741	20.5529	245.289	0.000172528	0.00172528	0.000172528	0.00172528	0.0160742	0.0160742
50850.000000	12.6813	20.5483	245.377	0.000172528	0.00172528	0.000172528	0.00172528	0.0160759	0.0160759
50880.000000	12.6885	20.5437	245.465	0.000172528	0.00172528	0.000172528	0.00172528	0.0160777	0.0160777
50910.000000	12.6957	20.5391	245.553	0.000172528	0.00172528	0.000172528	0.00172528	0.0160795	0.0160795
50940.000000	12.7029	20.5345	245.641	0.000172528	0.00172528	0.000172528	0.00172528	0.0160812	0.0160812
50970.000000	12.7101	20.5299	245.728	0.000172528	0.00172528	0.000172528	0.00172528	0.016083	0.016083
51000.000000	12.7172	20.5254	245.816	0.000172528	0.00172528	0.000172528	0.00172528	0.0160847	0.0160847
51030.000000	12.7244	20.5209	245.904	0.000172528	0.00172528	0.000172528	0.00172528	0.0160865	0.0160865
51060.000000	12.7315	20.5163	245.991	0.000172528	0.00172528	0.000172528	0.00172528	0.0160882	0.0160882
51090.000000	12.7387	20.5118	246.078	0.000172528	0.00172528	0.000172528	0.00172528	0.01609	0.01609
51120.000000	12.7458	20.5073	246.166	0.000172528	0.00172528	0.000172528	0.00172528	0.0160917	0.0160917
51150.000000	12.753	20.5028	246.253	0.000172528	0.00172528	0.000172528	0.00172528	0.0160935	0.0160935
51180.000000	12.7601	20.4983	246.34	0.000172528	0.00172528	0.000172528	0.00172528	0.0160952	0.0160952
51210.000000	12.7672	20.4938	246.427	0.000172528	0.00172528	0.000172528	0.00172528	0.0160969	0.0160969
51240.000000	12.7743	20.4893	246.514	0.000172528	0.00172528	0.000172528	0.00172528	0.0160987	0.0160987
51270.000000	12.7814	20.4849	246.601	0.000172528	0.00172528	0.000172528	0.00172528	0.0161004	0.0161004
51300.000000	12.7885	20.4804	246.688	0.000172528	0.00172528	0.000172528	0.00172528	0.0161021	0.0161021
51330.000000	12.7956	20.476	246.774	0.000172528	0.00172528	0.000172528	0.00172528	0.0161038	0.0161038
51360.000000	12.8027	20.4716	246.861	0.000172528	0.00172528	0.000172528	0.00172528	0.0161056	0.0161056
51390.000000	12.8097	20.4671	246.948	0.000172528	0.00172528	0.000172528	0.00172528	0.0161073	0.0161073
51420.000000	12.8168	20.4627	247.034	0.000172528	0.00172528	0.000172528	0.00172528	0.016109	0.016109
51450.000000	12.8239	20.4583	247.121	0.000172528	0.00172528	0.000172528	0.00172528	0.0161107	0.0161107
51480.000000	12.8309	20.4539	247.207	0.000172528	0.00172528	0.000172528	0.00172528	0.0161124	0.0161124
51510.000000	12.838	20.4495	247.293	0.000172528	0.00172528	0.000172528	0.00172528	0.0161141	0.0161141
51540.000000	12.845	20.4452	247.379	0.000172528	0.00172528	0.000172528	0.00172528	0.0161158	0.0161158
51570.000000	12.852	20.4408	247.465	0.000172528	0.00172528	0.000172528	0.00172528	0.0161176	0.0161176
51600.000000	12.8591	20.4365	247.551	0.000172528	0.00172528	0.000172528	0.00172528	0.0161193	0.0161193
51630.000000	12.8661	20.4321	247.637	0.000172528	0.00172528	0.000172528	0.00172528	0.016121	0.016121
51660.000000	12.8731	20.4278	247.723	0.000172528	0.00172528	0.000172528	0.00172528	0.0161226	0.0161226
51690.000000	12.8801	20.4235	247.809	0.000172528	0.00172528	0.000172528	0.00172528	0.0161243	0.0161243
51720.000000	12.8871	20.4191	247.894	0.000172528	0.00172528	0.000172528	0.00172528	0.016126	0.016126
51750.000000	12.8941	20.4148	247.98	0.000172528	0.00172528	0.000172528	0.00172528	0.0161277	0.0161277
51780.000000	12.901	20.4105	248.065	0.000172528	0.00172528	0.000172528	0.00172528	0.0161294	0.0161294
51810.000000	12.908	20.4063	248.151	0.000172528	0.00172528	0.000172528	0.00172528	0.0161311	0.0161311
51840.000000	12.915	20.402	248.236	0.000172528	0.00172528	0.000172528	0.00172528	0.0161328	0.0161328
51870.000000	12.9219	20.3977	248.321	0.000172528	0.00172528	0.000172528	0.00172528	0.0161345	0.0161345
51900.000000	12.9289	20.3935	248.407	0.000172528	0.00172528	0.000172528	0.00172528	0.0161361	0.0161361
51930.000000	12.9358	20.3892	248.492	0.000172528	0.00172528	0.000172528	0.00172528	0.0161378	0.0161378
51960.000000	12.9428	20.385	248.577	0.000172528	0.00172528	0.000172528	0.00172528	0.0161395	0.0161395
51990.000000	12.9497	20.3808	248.662	0.000172528	0.00172528	0.000172528	0.00172528	0.0161411	0.0161411
52020.000000	12.9566	20.3765	248.747	0.000172528	0.00172528	0.000172528	0.00172528	0.0161428	0.0161428
52050.000000	12.9635	20.3723	248.831	0.000172528	0.00172528	0.000172528	0.00172528	0.0161445	0.0161445
52080.000000	12.9704	20.3681	248.916	0.000172528	0.00172528	0.000172528	0.00172528	0.0161461	0.0161461
52110.000000	12.9773	20.3639	249.001	0.000172528	0.00172528	0.000172528	0.00172528	0.0161478	0.0161478
52140.000000	12.9842	20.3598	249.085	0.000172528	0.00172528	0.000172528	0.00172528	0.0161494	0.0161494
52170.000000	12.9911	20.3556	249.17	0.000172528	0.00172528	0.000172528	0.00172528	0.0161511	0.0161511
52200.000000	12.998	20.3514	249.254	0.000172528	0.00172528	0.000172528	0.00172528	0.0161528	0.0161528
52230.000000	13.0049	20.3473	249.338	0.000172528	0.00172528	0.000172528	0.00172528	0.0161544	0.0161544
