index	nuc_gene_a__LIGAND_	nuc_gene_i__LIGAND_	nuc_gene_a__RECEPTOR_	nuc_gene_i__RECEPTOR_	cyt_mrna__LIGAND_	cyt_mrna__RECEPTOR_	cyt_prot__LIGAND_	cyt_prot__RECEPTOR_	cyt_prot__LIGAND__RECEPTOR_	
69510.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69540.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69570.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
69600.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
69630.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
69660.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
69690.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
69720.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
69750.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
69780.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
69810.000000	1	1	1	1	2	2	3.15742	3.15742	9.4946	
69840.000000	1	1	1	1	2	2	3.15742	3.15742	9.4946	
69870.000000	1	1	1	1	2	2	3.15742	3.15742	9.4946	
69900.000000	1	1	1	1	2	2	3.15742	3.15742	9.4946	
69930.000000	1	1	1	1	2	2	3.15742	3.15742	9.4946	
69960.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
69990.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70020.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70050.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70080.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70110.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70140.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70170.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70200.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70230.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70260.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70290.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70320.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70350.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70380.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70410.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70440.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70470.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70500.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70530.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70560.000000	1	1	1	1	2	2	3.15742	3.15742	9.4946	
70590.000000	1	1	1	1	2	2	3.15742	3.15742	9.4946	
70620.000000	1	1	1	1	2	2	3.15742	3.15742	9.4946	
70650.000000	1	1	1	1	2	2	3.15742	3.15742	9.4946	
70680.000000	1	1	1	1	2	2	3.15742	3.15742	9.4946	
70710.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70740.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
70770.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
70800.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
70830.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
70860.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
70890.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
70920.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
70950.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
70980.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
71010.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
71040.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
71070.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
71100.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
71130.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
71160.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
71190.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
71220.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
71250.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
71280.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
71310.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
71340.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71370.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71400.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71430.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71460.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71490.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71520.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71550.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71580.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71610.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71640.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71670.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71700.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71730.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71760.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71790.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71820.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71850.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71880.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71910.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71940.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
71970.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
72000.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
72030.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
72060.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
72090.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
72120.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
72150.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
72180.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
72210.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
72240.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
72270.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
72300.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
72330.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
72360.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
72390.000000	0	2	0	2	2	1	3.15742	3.15742	9.4946	
72420.000000	0	2	0	2	2	1	3.46479	2.74552	9.18723	
72450.000000	0	2	0	2	2	1	3.78371	2.42671	8.86831	
72480.000000	0	2	0	2	2	1	4.09015	2.16773	8.56187	
72510.000000	0	2	0	2	2	1	4.38012	1.95642	8.27191	
72540.000000	0	2	0	2	2	1	4.65111	1.78303	8.00092	
72570.000000	0	2	0	2	2	1	4.90186	1.63984	7.75016	
72600.000000	0	2	0	2	2	1	5.13206	1.52085	7.51996	
72630.000000	0	2	0	2	2	1	5.34206	1.42133	7.30996	
72660.000000	0	2	0	2	2	1	5.53267	1.3376	7.11935	
72690.000000	0	2	0	2	2	1	5.70499	1.26677	6.94703	
72720.000000	0	2	0	2	2	1	5.86025	1.20655	6.79177	
72750.000000	0	2	0	2	2	1	5.99978	1.15511	6.65224	
72780.000000	0	2	0	2	2	1	6.12489	1.11099	6.52713	
72810.000000	0	2	0	2	2	1	6.23687	1.07302	6.41515	
72840.000000	0	2	0	2	2	1	6.33695	1.04023	6.31507	
72870.000000	0	2	0	2	2	1	6.42627	1.01184	6.22575	
72900.000000	0	2	0	2	2	1	6.50592	0.987178	6.14611	
72930.000000	0	2	0	2	2	1	6.57686	0.965721	6.07516	
72960.000000	0	2	0	2	2	1	6.64	0.94701	6.01202	
72990.000000	0	2	0	2	2	1	6.69617	0.930665	5.95585	
73020.000000	0	2	0	2	2	1	6.7461	0.916366	5.90592	
73050.000000	0	2	0	2	2	1	6.79046	0.903838	5.86156	
73080.000000	0	2	0	2	2	1	6.82986	0.892849	5.82216	
73110.000000	0	2	0	2	2	1	6.86484	0.8832	5.78718	
73140.000000	0	2	0	2	2	1	6.89588	0.87472	5.75614	
73170.000000	0	2	0	2	2	1	6.92342	0.86726	5.7286	
73200.000000	0	2	0	2	2	1	6.94784	0.860694	5.70418	
73230.000000	0	2	0	2	2	1	6.9695	0.85491	5.68252	
73260.000000	0	2	0	2	2	1	6.9887	0.849813	5.66332	
73290.000000	0	2	0	2	2	1	7.00572	0.845318	5.6463	
73320.000000	0	2	0	2	2	1	7.0208	0.841354	5.63122	
73350.000000	0	2	0	2	2	1	7.03416	0.837855	5.61786	
73380.000000	0	2	0	2	2	1	7.046	0.834767	5.60602	
73410.000000	0	2	0	2	2	1	7.05649	0.83204	5.59553	
73440.000000	0	2	0	2	2	1	7.06578	0.829631	5.58625	
73470.000000	0	2	0	2	2	1	7.074	0.827504	5.57802	
73500.000000	0	2	0	2	2	1	7.08129	0.825624	5.57074	
73530.000000	0	2	0	2	2	1	7.08774	0.823962	5.56429	
73560.000000	0	2	0	2	2	1	7.09345	0.822494	5.55858	
73590.000000	0	2	0	2	2	1	7.0985	0.821196	5.55352	
73620.000000	0	2	1	1	2	1	7.10297	0.820049	5.54905	
73650.000000	0	2	1	1	2	1	7.10693	0.819035	5.54509	
73680.000000	0	2	1	1	2	1	7.11044	0.818138	5.54158	
73710.000000	0	2	1	1	2	1	7.11354	0.817346	5.53848	
73740.000000	0	2	1	1	2	1	7.11628	0.816645	5.53574	
73770.000000	0	2	1	1	2	1	7.11871	0.816025	5.53331	
73800.000000	0	2	1	1	2	1	7.12086	0.815477	5.53116	
73830.000000	1	1	1	1	2	1	7.12276	0.814993	5.52926	
73860.000000	1	1	1	1	2	1	7.12444	0.814564	5.52758	
73890.000000	0	2	1	1	2	1	7.12593	0.814186	5.52609	
73920.000000	0	2	1	1	2	1	7.12724	0.813851	5.52478	
73950.000000	0	2	1	1	2	1	7.12841	0.813555	5.52361	
73980.000000	0	2	0	2	2	1	7.12944	0.813293	5.52258	
74010.000000	0	2	0	2	2	1	7.13035	0.813061	5.52167	
74040.000000	0	2	0	2	2	1	7.13115	0.812857	5.52087	
74070.000000	0	2	0	2	2	1	7.13186	0.812676	5.52016	
74100.000000	0	2	0	2	2	1	7.13249	0.812516	5.51953	
74130.000000	0	2	0	2	2	1	7.13305	0.812374	5.51897	
74160.000000	0	2	0	2	2	1	7.13354	0.812249	5.51848	
74190.000000	0	2	0	2	2	1	7.13398	0.812139	5.51804	
74220.000000	0	2	0	2	2	1	7.13436	0.812042	5.51766	
74250.000000	0	2	0	2	2	1	7.1347	0.811956	5.51732	
74280.000000	0	2	0	2	2	1	7.135	0.81188	5.51702	
74310.000000	0	2	0	2	2	1	7.13526	0.811812	5.51676	
74340.000000	1	1	0	2	2	1	7.1355	0.811753	5.51652	
74370.000000	1	1	0	2	2	1	7.13571	0.8117	5.51632	
74400.000000	1	1	0	2	2	1	7.13589	0.811653	5.51613	
74430.000000	1	1	0	2	2	1	7.13605	0.811612	5.51597	
74460.000000	1	1	0	2	2	1	7.1362	0.811575	5.51583	
74490.000000	1	1	0	2	2	1	7.13632	0.811543	5.5157	
74520.000000	1	1	0	2	2	1	7.13644	0.811514	5.51558	
74550.000000	1	1	0	2	2	1	7.13654	0.811489	5.51549	
74580.000000	1	1	0	2	2	1	7.13663	0.811466	5.5154	
74610.000000	1	1	0	2	2	1	7.1367	0.811446	5.51532	
74640.000000	1	1	0	2	2	1	7.13677	0.811429	5.51525	
74670.000000	1	1	0	2	2	1	7.13684	0.811413	5.51519	
74700.000000	1	1	0	2	2	1	7.13689	0.811399	5.51513	
74730.000000	1	1	0	2	2	1	7.13694	0.811387	5.51508	
74760.000000	1	1	0	2	2	1	7.13698	0.811376	5.51504	
74790.000000	1	1	0	2	2	1	7.13702	0.811367	5.515	
74820.000000	1	1	0	2	2	1	7.13705	0.811358	5.51497	
74850.000000	1	1	0	2	2	1	7.13708	0.811351	5.51494	
74880.000000	0	2	0	2	2	1	7.13711	0.811344	5.51492	
74910.000000	0	2	0	2	2	1	7.13713	0.811338	5.51489	
74940.000000	0	2	0	2	2	1	7.13715	0.811333	5.51487	
74970.000000	0	2	0	2	2	1	7.13717	0.811329	5.51485	
75000.000000	0	2	0	2	2	1	7.13718	0.811325	5.51484	
75030.000000	0	2	0	2	2	1	7.1372	0.811321	5.51482	
75060.000000	0	2	0	2	2	1	7.13721	0.811318	5.51481	
75090.000000	0	2	0	2	2	1	7.13722	0.811315	5.5148	
75120.000000	0	2	0	2	2	1	7.13723	0.811313	5.51479	
75150.000000	0	2	0	2	2	1	7.13724	0.811311	5.51478	
75180.000000	0	2	0	2	2	1	7.13725	0.811309	5.51477	
75210.000000	0	2	0	2	2	1	7.13725	0.811307	5.51477	
75240.000000	0	2	0	2	2	1	7.13726	0.811305	5.51476	
75270.000000	0	2	0	2	2	1	7.13727	0.811304	5.51476	
75300.000000	0	2	0	2	2	1	7.13727	0.811303	5.51475	
75330.000000	0	2	1	1	2	1	7.13727	0.811302	5.51475	
75360.000000	0	2	1	1	2	1	7.13728	0.811301	5.51474	
75390.000000	0	2	1	1	2	1	7.13728	0.8113	5.51474	
75420.000000	0	2	1	1	2	1	7.13728	0.811299	5.51474	
75450.000000	0	2	1	1	2	1	7.13729	0.811299	5.51474	
75480.000000	0	2	1	1	2	1	7.13729	0.811298	5.51473	
75510.000000	0	2	1	1	2	1	7.13729	0.811298	5.51473	
75540.000000	0	2	2	0	2	1	7.13729	0.811297	5.51473	
75570.000000	0	2	2	0	2	1	7.13729	0.811297	5.51473	
75600.000000	0	2	2	0	2	1	7.13729	0.811297	5.51473	
75630.000000	0	2	2	0	2	1	7.1373	0.811296	5.51473	
75660.000000	0	2	0	2	2	1	7.1373	0.811296	5.51472	
75690.000000	0	2	0	2	2	1	7.1373	0.811296	5.51472	
75720.000000	0	2	0	2	2	1	7.1373	0.811296	5.51472	
75750.000000	0	2	0	2	2	1	7.1373	0.811295	5.51472	
75780.000000	0	2	0	2	2	1	7.1373	0.811295	5.51472	
75810.000000	0	2	0	2	2	1	7.1373	0.811295	5.51472	
75840.000000	0	2	0	2	2	1	7.1373	0.811295	5.51472	
75870.000000	1	1	0	2	2	1	7.1373	0.811295	5.51472	
75900.000000	1	1	0	2	2	1	7.1373	0.811295	5.51472	
75930.000000	1	1	0	2	2	1	7.1373	0.811295	5.51472	
75960.000000	2	0	0	2	2	1	7.1373	0.811295	5.51472	
75990.000000	2	0	0	2	2	1	7.1373	0.811295	5.51472	
76020.000000	2	0	0	2	2	1	7.1373	0.811294	5.51472	
76050.000000	2	0	0	2	2	1	7.1373	0.811294	5.51472	
76080.000000	0	2	0	2	2	1	7.1373	0.811294	5.51472	
76110.000000	0	2	0	2	2	1	7.1373	0.811294	5.51472	
76140.000000	0	2	0	2	2	1	7.1373	0.811294	5.51472	
76170.000000	1	1	0	2	2	1	7.1373	0.811294	5.51472	
76200.000000	1	1	0	2	2	1	7.1373	0.811294	5.51472	
76230.000000	1	1	0	2	2	1	7.1373	0.811294	5.51472	
76260.000000	1	1	0	2	2	1	7.1373	0.811294	5.51472	
76290.000000	1	1	0	2	2	1	7.1373	0.811294	5.51472	
76320.000000	1	1	0	2	2	1	7.1373	0.811294	5.51472	
76350.000000	1	1	0	2	2	1	7.1373	0.811294	5.51472	
76380.000000	1	1	0	2	2	1	7.1373	0.811294	5.51472	
76410.000000	1	1	0	2	2	1	7.1373	0.811294	5.51472	
76440.000000	1	1	0	2	3	0	7.1373	0.811294	5.51472	
76470.000000	0	2	0	2	3	0	8.43368	0.593692	4.97533	
76500.000000	0	2	0	2	3	0	9.63605	0.462774	4.4396	
76530.000000	0	2	0	2	3	0	10.7168	0.36939	3.94593	
76560.000000	0	2	0	2	3	0	11.6815	0.300191	3.49817	
76590.000000	0	2	0	2	3	0	12.539	0.247358	3.09582	
76620.000000	0	2	0	2	3	0	13.2993	0.206055	2.73633	
76650.000000	0	2	0	2	3	0	13.9722	0.173148	2.41637	
76680.000000	0	2	0	2	3	0	14.5669	0.146524	2.13232	
76710.000000	0	2	0	2	3	0	15.092	0.124711	1.88064	
76740.000000	0	2	0	2	3	0	15.5555	0.106653	1.65794	
76770.000000	0	2	0	2	3	0	15.9643	0.091573	1.46109	
76800.000000	0	2	0	2	3	0	16.3247	0.0788883	1.28722	
76830.000000	0	2	0	2	3	0	16.6423	0.0681524	1.13377	
76860.000000	0	2	0	2	3	0	16.9222	0.0590184	0.998386	
76890.000000	0	2	0	2	3	0	17.1688	0.0512128	0.879007	
76920.000000	0	2	0	2	3	0	17.386	0.0445168	0.773775	
76950.000000	0	2	1	1	3	0	17.5772	0.038754	0.681041	
76980.000000	0	2	1	1	3	0	17.7456	0.0337805	0.599342	
77010.000000	0	2	1	1	3	0	17.8938	0.0294776	0.527382	
77040.000000	0	2	1	1	3	0	18.0243	0.0257472	0.46401	
77070.000000	0	2	1	1	3	0	18.1391	0.0225073	0.408213	
77100.000000	0	2	1	1	3	0	18.2402	0.0196889	0.359092	
77130.000000	0	2	1	1	3	0	18.3291	0.0172339	0.315854	
77160.000000	0	2	0	2	3	0	18.4073	0.0150929	0.277798	
77190.000000	0	2	0	2	3	0	18.4762	0.0132239	0.244309	
77220.000000	0	2	0	2	3	0	18.5368	0.0115907	0.214841	
77250.000000	0	2	0	2	3	0	18.59	0.0101627	0.188914	
77280.000000	0	2	0	2	3	0	18.6369	0.0089131	0.166105	
77310.000000	0	2	0	2	3	0	18.6781	0.00781907	0.14604	
77340.000000	0	2	0	2	3	0	18.7144	0.00686075	0.12839	
77370.000000	0	2	0	2	3	0	18.7463	0.00602093	0.112867	
77400.000000	0	2	0	2	3	0	18.7743	0.0052847	0.0992139	
77430.000000	0	2	0	2	3	0	18.799	0.00463906	0.0872076	
77460.000000	0	2	0	2	3	0	18.8207	0.00407272	0.0766497	
77490.000000	0	2	0	2	3	0	18.8397	0.00357582	0.0673662	
77520.000000	0	2	0	2	3	0	18.8565	0.00313975	0.0592037	
77550.000000	0	2	0	2	3	0	18.8712	0.00275701	0.0520274	
77580.000000	0	2	0	2	3	0	18.8842	0.00242102	0.0457184	
77610.000000	0	2	0	2	3	0	18.8956	0.00212604	0.0401723	
77640.000000	0	2	0	2	3	0	18.9056	0.00186704	0.0352971	
77670.000000	0	2	0	2	3	0	18.9144	0.00163961	0.0310118	
77700.000000	0	2	0	2	3	0	18.9221	0.00143988	0.0272454	
77730.000000	0	2	0	2	3	0	18.9289	0.00126449	0.0239352	
77760.000000	0	2	0	2	3	0	18.9349	0.00111045	0.021026	
77790.000000	0	2	0	2	3	0	18.9401	0.000975158	0.0184695	
77820.000000	0	2	0	2	3	0	18.9447	0.000856337	0.016223	
77850.000000	0	2	0	2	3	0	18.9488	0.000751977	0.014249	
77880.000000	0	2	0	2	3	0	18.9523	0.000660319	0.0125146	
77910.000000	0	2	0	2	3	0	18.9555	0.000579817	0.0109907	
77940.000000	0	2	0	2	3	0	18.9582	0.000509113	0.00965185	
77970.000000	0	2	0	2	3	0	18.9606	0.000447016	0.00847569	
78000.000000	0	2	0	2	3	0	18.9628	0.000392479	0.00744248	
78030.000000	0	2	0	2	3	0	18.9646	0.000344584	0.00653488	
78060.000000	0	2	0	2	3	0	18.9663	0.000302521	0.00573768	
78090.000000	0	2	0	2	3	0	18.9677	0.000265582	0.00503747	
78120.000000	0	2	0	2	3	0	18.969	0.000233144	0.00442249	
78150.000000	0	2	1	1	3	0	18.9701	0.000204659	0.0038824	
78180.000000	0	2	1	1	3	0	18.971	0.000179647	0.00340809	
78210.000000	0	2	0	2	3	0	18.9719	0.000157685	0.00299159	
78240.000000	0	2	1	1	3	0	18.9726	0.000138402	0.00262585	
78270.000000	0	2	1	1	3	0	18.9733	0.000121471	0.00230471	
78300.000000	0	2	1	1	3	0	18.9739	0.000106607	0.00202274	
78330.000000	0	2	1	1	3	0	18.9744	9.35567e-05	0.00177518	
78360.000000	0	2	1	1	3	0	18.9748	8.21004e-05	0.00155784	
78390.000000	0	2	1	1	3	0	18.9752	7.20435e-05	0.00136704	
78420.000000	0	2	1	1	3	0	18.9756	6.32156e-05	0.00119955	
78450.000000	0	2	1	1	3	0	18.9759	5.54667e-05	0.00105253	
78480.000000	0	2	1	1	3	0	18.9761	4.86653e-05	0.00092348	
78510.000000	0	2	1	1	3	0	18.9764	4.26959e-05	0.000810212	
78540.000000	0	2	1	1	3	0	18.9766	3.74568e-05	0.000710802	
78570.000000	0	2	1	1	3	0	18.9768	3.28591e-05	0.000623558	
78600.000000	0	2	1	1	3	0	18.9769	2.88242e-05	0.000546995	
78630.000000	0	2	1	1	3	0	18.977	2.52836e-05	0.000479808	
78660.000000	0	2	1	1	3	0	18.9772	2.21768e-05	0.000420853	
78690.000000	0	2	1	1	3	0	18.9773	1.94508e-05	0.000369123	
78720.000000	0	2	1	1	3	0	18.9774	1.7059e-05	0.000323736	
78750.000000	0	2	0	2	3	0	18.9775	1.49606e-05	0.000283915	
78780.000000	0	2	0	2	3	0	18.9775	1.31197e-05	0.000248979	
78810.000000	0	2	0	2	3	0	18.9776	1.15047e-05	0.000218332	
78840.000000	0	2	0	2	3	0	18.9776	1.0088e-05	0.000191447	
78870.000000	0	2	1	1	3	0	18.9777	8.84536e-06	0.000167864	
78900.000000	0	2	1	1	3	0	18.9777	7.75537e-06	0.000147179	
78930.000000	0	2	1	1	3	0	18.9778	6.79937e-06	0.000129037	
78960.000000	0	2	1	1	3	0	18.9778	5.96091e-06	0.000113125	
78990.000000	0	2	1	1	3	0	18.9778	5.22558e-06	9.91702e-05	
79020.000000	0	2	1	1	3	0	18.9779	4.58073e-06	8.69324e-05	
79050.000000	0	2	1	1	3	0	18.9779	4.01525e-06	7.62009e-05	
79080.000000	0	2	1	1	3	0	18.9779	3.51941e-06	6.67911e-05	
79110.000000	0	2	1	1	3	0	18.9779	3.08465e-06	5.85402e-05	
79140.000000	0	2	1	1	3	0	18.9779	2.70346e-06	5.1306e-05	
79170.000000	0	2	0	2	3	0	18.9779	2.36925e-06	4.49634e-05	
79200.000000	0	2	1	1	3	0	18.978	2.07625e-06	3.94029e-05	
79230.000000	0	2	1	1	3	0	18.978	1.81939e-06	3.45283e-05	
79260.000000	0	2	0	2	3	0	18.978	1.59422e-06	3.02551e-05	
79290.000000	0	2	1	1	3	0	18.978	1.39686e-06	2.65096e-05	
79320.000000	0	2	1	1	3	0	18.978	1.22388e-06	2.32267e-05	
79350.000000	0	2	0	2	3	0	18.978	1.07226e-06	2.03494e-05	
79380.000000	0	2	0	2	3	0	18.978	9.39375e-07	1.78275e-05	
79410.000000	0	2	0	2	3	0	18.978	8.22909e-07	1.56172e-05	
79440.000000	0	2	0	2	3	0	18.978	7.2085e-07	1.36803e-05	
79470.000000	0	2	0	2	3	0	18.978	6.31418e-07	1.19831e-05	
79500.000000	0	2	0	2	3	0	18.978	5.53055e-07	1.04959e-05	
79530.000000	0	2	0	2	3	0	18.978	4.84396e-07	9.19288e-06	
79560.000000	1	1	0	2	3	0	18.978	4.2424e-07	8.05124e-06	
79590.000000	1	1	0	2	3	0	18.978	3.71539e-07	7.05108e-06	
79620.000000	1	1	0	2	3	0	18.978	3.2537e-07	6.17489e-06	
79650.000000	1	1	0	2	3	0	18.978	2.84927e-07	5.40735e-06	
79680.000000	1	1	0	2	3	0	18.978	2.49499e-07	4.735e-06	
79710.000000	0	2	0	2	3	0	18.978	2.18466e-07	4.14606e-06	
79740.000000	0	2	0	2	3	0	18.978	1.91284e-07	3.6302e-06	
79770.000000	0	2	0	2	3	0	18.978	1.67477e-07	3.17838e-06	
79800.000000	1	1	0	2	3	0	18.978	1.46627e-07	2.78269e-06	
79830.000000	1	1	0	2	3	0	18.978	1.28367e-07	2.43614e-06	
79860.000000	1	1	0	2	3	0	18.978	1.12375e-07	2.13266e-06	
79890.000000	1	1	0	2	3	0	18.978	9.8372e-08	1.86691e-06	
79920.000000	1	1	0	2	3	0	18.978	8.61075e-08	1.63415e-06	
79950.000000	0	2	0	2	3	0	18.978	7.53695e-08	1.43037e-06	
79980.000000	0	2	0	2	3	0	18.978	6.59684e-08	1.25195e-06	
80010.000000	0	2	0	2	3	0	18.978	5.77381e-08	1.09576e-06	
80040.000000	0	2	0	2	3	0	18.978	5.05328e-08	9.59012e-07	
80070.000000	0	2	0	2	3	0	18.978	4.42252e-08	8.39307e-07	
80100.000000	0	2	0	2	3	0	18.978	3.87037e-08	7.3452e-07	
80130.000000	0	2	0	2	3	0	18.978	3.38705e-08	6.42795e-07	
80160.000000	0	2	0	2	3	0	18.978	2.96399e-08	5.62507e-07	
80190.000000	0	2	0	2	3	0	18.978	2.59371e-08	4.92235e-07	
80220.000000	0	2	0	2	3	0	18.978	2.26964e-08	4.30734e-07	
80250.000000	0	2	0	2	3	0	18.978	1.98603e-08	3.7691e-07	
80280.000000	0	2	0	2	3	0	18.978	1.73784e-08	3.29807e-07	
80310.000000	0	2	0	2	3	0	18.978	1.52064e-08	2.88588e-07	
80340.000000	0	2	0	2	3	0	18.978	1.33059e-08	2.52519e-07	
80370.000000	0	2	1	1	3	0	18.978	1.16428e-08	2.20958e-07	
80400.000000	0	2	0	2	3	0	18.978	1.01877e-08	1.93343e-07	
80430.000000	0	2	0	2	3	0	18.978	8.91451e-09	1.6918e-07	
80460.000000	0	2	0	2	3	0	18.978	7.80056e-09	1.48039e-07	
80490.000000	0	2	0	2	3	0	18.978	6.82598e-09	1.29544e-07	
80520.000000	0	2	0	2	3	0	18.978	5.97835e-09	1.13457e-07	
80550.000000	0	2	0	2	3	0	18.978	5.23647e-09	9.93778e-08	
80580.000000	0	2	0	2	3	0	18.978	4.58717e-09	8.70554e-08	
80610.000000	0	2	0	2	3	0	18.978	4.01891e-09	7.62711e-08	
80640.000000	0	2	0	2	3	0	18.978	3.52105e-09	6.68225e-08	
80670.000000	0	2	0	2	3	0	18.978	3.08468e-09	5.85412e-08	
80700.000000	0	2	0	2	3	0	18.978	2.70225e-09	5.12835e-08	
80730.000000	0	2	0	2	3	0	18.978	2.36713e-09	4.49234e-08	
80760.000000	0	2	0	2	3	0	18.978	2.07347e-09	3.93504e-08	
80790.000000	0	2	0	2	3	0	18.978	1.81619e-09	3.44676e-08	
80820.000000	0	2	0	2	3	0	18.978	1.59078e-09	3.019e-08	
80850.000000	0	2	0	2	3	0	18.978	1.39334e-09	2.64428e-08	
80880.000000	0	2	0	2	3	0	18.978	1.21966e-09	2.31468e-08	
80910.000000	0	2	0	2	3	0	18.978	1.06759e-09	2.02607e-08	
80940.000000	0	2	0	2	3	0	18.978	9.34426e-10	1.77336e-08	
80970.000000	0	2	0	2	3	0	18.978	8.17836e-10	1.55209e-08	
81000.000000	0	2	0	2	3	0	18.978	7.15758e-10	1.35837e-08	
81030.000000	0	2	0	2	3	0	18.978	6.26391e-10	1.18877e-08	
81060.000000	0	2	0	2	3	0	18.978	5.48155e-10	1.04029e-08	
81090.000000	0	2	0	2	3	0	18.978	4.79667e-10	9.10313e-09	
81120.000000	0	2	0	2	3	0	18.978	4.19715e-10	7.96537e-09	
81150.000000	0	2	0	2	3	0	18.978	3.67239e-10	6.96948e-09	
81180.000000	0	2	0	2	3	0	18.978	3.21308e-10	6.0978e-09	
81210.000000	0	2	0	2	3	0	18.978	2.81108e-10	5.33489e-09	
